index,brand,product,url,description,imgSrc,imgAlt,hex,mst
3274,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,05 (light with golden undertones),https://images.ulta.com/is/image/Ulta/2558427sw?$50px$,05 (light with golden undertones),#ECB481,Monk 5
3275,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,06 (light with peach undertones),https://images.ulta.com/is/image/Ulta/2558425sw?$50px$,06 (light with peach undertones),#F2C395,Monk 5
3276,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,07 (light with neutral undertones),https://images.ulta.com/is/image/Ulta/2558423sw?$50px$,07 (light with neutral undertones),#D2A176,Monk 5
3277,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,08 (medium with peach undertones),https://images.ulta.com/is/image/Ulta/2558429sw?$50px$,08 (medium with peach undertones),#C79A70,Monk 5
3278,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,09 (medium with olive undertones),https://images.ulta.com/is/image/Ulta/2558389sw?$50px$,09 (medium with olive undertones),#D8A563,Monk 5
3279,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,10 (medium with rosy undertones),https://images.ulta.com/is/image/Ulta/2558408sw?$50px$,10 (medium with rosy undertones),#C99E75,Monk 5
3280,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,11 (medium with golden undertones),https://images.ulta.com/is/image/Ulta/2558390sw?$50px$,11 (medium with golden undertones),#C39061,Monk 6
3281,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,12 (medium with neutral undertones),https://images.ulta.com/is/image/Ulta/2558399sw?$50px$,12 (medium with neutral undertones),#C79D78,Monk 5
3282,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,13 (medium with peach undertones),https://images.ulta.com/is/image/Ulta/2558396sw?$50px$,13 (medium with peach undertones),#C89173,Monk 6
3283,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,14 (medium dark with golden undertones),https://images.ulta.com/is/image/Ulta/2558394sw?$50px$,14 (medium dark with golden undertones),#C3995E,Monk 6
3284,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,15 (medium dark with warm neutral undertones),https://images.ulta.com/is/image/Ulta/2558398sw?$50px$,15 (medium dark with warm neutral undertones),#C48E56,Monk 6
3285,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,16 (medium dark with peach undertones),https://images.ulta.com/is/image/Ulta/2558405sw?$50px$,16 (medium dark with peach undertones),#C38D61,Monk 6
3286,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,17 (medium dark with olive undertones),https://images.ulta.com/is/image/Ulta/2558404sw?$50px$,17 (medium dark with olive undertones),#B68252,Monk 6
3287,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,18 (medium dark with neutral undertones),https://images.ulta.com/is/image/Ulta/2558403sw?$50px$,18 (medium dark with neutral undertones),#C5895C,Monk 6
3288,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,19 (medium dark with deep golden undertones),https://images.ulta.com/is/image/Ulta/2558401sw?$50px$,19 (medium dark with deep golden undertones),#C88343,Monk 6
3289,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,20 (dark with olive undertones),https://images.ulta.com/is/image/Ulta/2558395sw?$50px$,20 (dark with olive undertones),#AD723A,Monk 6
3290,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,21 (dark with neutral undertones),https://images.ulta.com/is/image/Ulta/2558411sw?$50px$,21 (dark with neutral undertones),#976D4B,Monk 6
3291,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,22 (dark with golden undertones),https://images.ulta.com/is/image/Ulta/2558410sw?$50px$,22 (dark with golden undertones),#AD643A,Monk 6
3292,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,23 (deep with neutral undertones),https://images.ulta.com/is/image/Ulta/2558426sw?$50px$,23 (deep with neutral undertones),#825E44,Monk 7
3293,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,24 (deep with golden undertones),https://images.ulta.com/is/image/Ulta/2558417sw?$50px$,24 (deep with golden undertones),#7A4526,Monk 8
3294,LORAC,PRO Soft Focus Longwear Foundation,https://www.ulta.com/pro-soft-focus-longwear-foundation?productId=pimprod2013331,25 (deep with warm neutral undertones),https://images.ulta.com/is/image/Ulta/2558412sw?$50px$,25 (deep with warm neutral undertones),#704D28,Monk 8
3295,Physicians Formula,Silk Foundation Elixir,https://www.ulta.com/silk-foundation-elixir?productId=pimprod2013077,Fair  selected,https://images.ulta.com/is/image/Ulta/2559285sw?$tn$,Fair,#E5C3A8,Monk 5
3296,Physicians Formula,Silk Foundation Elixir,https://www.ulta.com/silk-foundation-elixir?productId=pimprod2013077,Fair to Light,https://images.ulta.com/is/image/Ulta/2559303sw?$50px$,Fair to Light,#D8B191,Monk 5
3297,Physicians Formula,Silk Foundation Elixir,https://www.ulta.com/silk-foundation-elixir?productId=pimprod2013077,Light,https://images.ulta.com/is/image/Ulta/2559311sw?$50px$,Light,#D3A88B,Monk 5
3298,Physicians Formula,Silk Foundation Elixir,https://www.ulta.com/silk-foundation-elixir?productId=pimprod2013077,Light to Medium,https://images.ulta.com/is/image/Ulta/2559277sw?$50px$,Light to Medium,#C69976,Monk 5
3299,Physicians Formula,Silk Foundation Elixir,https://www.ulta.com/silk-foundation-elixir?productId=pimprod2013077,Medium,https://images.ulta.com/is/image/Ulta/2559289sw?$50px$,Medium,#B1865F,Monk 6
3300,Physicians Formula,Silk Foundation Elixir,https://www.ulta.com/silk-foundation-elixir?productId=pimprod2013077,Medium to Tan,https://images.ulta.com/is/image/Ulta/2559271sw?$50px$,Medium to Tan,#A87E5A,Monk 6
3301,Physicians Formula,Silk Foundation Elixir,https://www.ulta.com/silk-foundation-elixir?productId=pimprod2013077,Tan,https://images.ulta.com/is/image/Ulta/2559302sw?$50px$,Tan,#B17E59,Monk 6
3302,Physicians Formula,NF Sheer Line Of Defense Foundation SPF 30,https://www.ulta.com/nf-sheer-line-of-defense-foundation-spf-30?productId=pimprod2012943,Fair  selected,https://images.ulta.com/is/image/Ulta/2560204sw?$tn$,Fair,#D1A888,Monk 5
3303,Physicians Formula,NF Sheer Line Of Defense Foundation SPF 30,https://www.ulta.com/nf-sheer-line-of-defense-foundation-spf-30?productId=pimprod2012943,Fair to Light,https://images.ulta.com/is/image/Ulta/2560203sw?$50px$,Fair to Light,#D5A486,Monk 5
3304,Physicians Formula,NF Sheer Line Of Defense Foundation SPF 30,https://www.ulta.com/nf-sheer-line-of-defense-foundation-spf-30?productId=pimprod2012943,Light,https://images.ulta.com/is/image/Ulta/2560207sw?$50px$,Light,#D39F80,Monk 5
3305,Physicians Formula,NF Sheer Line Of Defense Foundation SPF 30,https://www.ulta.com/nf-sheer-line-of-defense-foundation-spf-30?productId=pimprod2012943,Light to Medium,https://images.ulta.com/is/image/Ulta/2560206sw?$50px$,Light to Medium,#C88D6B,Monk 6
3306,Physicians Formula,NF Sheer Line Of Defense Foundation SPF 30,https://www.ulta.com/nf-sheer-line-of-defense-foundation-spf-30?productId=pimprod2012943,Medium,https://images.ulta.com/is/image/Ulta/2560209sw?$50px$,Medium,#A6754E,Monk 6
3307,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Fair Light  selected,https://images.ulta.com/is/image/Ulta/2561033sw?$tn$,Fair Light,#ECC7A9,Monk 4
3308,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Fair,https://images.ulta.com/is/image/Ulta/2561044sw?$50px$,Fair,#EFD4B7,Monk 4
3309,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Light,https://images.ulta.com/is/image/Ulta/2561034sw?$50px$,Light,#E9C29C,Monk 5
3310,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Light Medium,https://images.ulta.com/is/image/Ulta/2561035sw?$50px$,Light Medium,#E2B693,Monk 5
3311,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Medium,https://images.ulta.com/is/image/Ulta/2561037sw?$50px$,Medium,#D5A981,Monk 5
3312,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Neutral Medium,https://images.ulta.com/is/image/Ulta/2561036sw?$50px$,Neutral Medium,#D8AC88,Monk 5
3313,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Medium Tan,https://images.ulta.com/is/image/Ulta/2561038sw?$50px$,Medium Tan,#EBB684,Monk 5
3314,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Tan,https://images.ulta.com/is/image/Ulta/2561039sw?$50px$,Tan,#C18F67,Monk 6
3315,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Neutral Tan,https://images.ulta.com/is/image/Ulta/2561043sw?$50px$,Neutral Tan,#D6AC87,Monk 5
3316,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Rich,https://images.ulta.com/is/image/Ulta/2561042sw?$50px$,Rich,#C48F62,Monk 6
3317,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Rich Honey,https://images.ulta.com/is/image/Ulta/2561040sw?$50px$,Rich Honey,#C3845C,Monk 6
3318,It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,Deep,https://images.ulta.com/is/image/Ulta/2561041sw?$50px$,Deep,#A56741,Monk 6
3319,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,370 Dore 25 W  selected,https://images.ulta.com/is/image/Ulta/2561704sw?$tn$,370 Dore 25 W,#CC9B73,Monk 5
3320,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,090 Ivoire N,https://images.ulta.com/is/image/Ulta/2561671sw?$50px$,090 Ivoire N,#F1E6D9,Monk 2
3321,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,095 Ivoire W,https://images.ulta.com/is/image/Ulta/2561672sw?$50px$,095 Ivoire W,#DDC7AE,Monk 4
3322,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,110 Ivoire C,https://images.ulta.com/is/image/Ulta/2561677sw?$50px$,110 Ivoire C,#D3AD86,Monk 5
3323,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,140 Porcelaine 20 C,https://images.ulta.com/is/image/Ulta/2561676?$sm$,140 Porcelaine 20 C,#FCFCFC,Monk 1
3324,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,160 Ivoire W,https://images.ulta.com/is/image/Ulta/2561678sw?$50px$,160 Ivoire W,#D3A98B,Monk 5
3325,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,210 Buff N,https://images.ulta.com/is/image/Ulta/2561694sw?$50px$,210 Buff N,#D7A87E,Monk 5
3326,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,220 Buff C,https://images.ulta.com/is/image/Ulta/2561679sw?$50px$,220 Buff C,#E8C6A6,Monk 5
3327,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,230 Porcelaine 40 C,https://images.ulta.com/is/image/Ulta/2561695sw?$50px$,230 Porcelaine 40 C,#DCA473,Monk 5
3328,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,240 Clair 10 C,https://images.ulta.com/is/image/Ulta/2561693sw?$50px$,240 Clair 10 C,#DCA67D,Monk 5
3329,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,250 Bisque W,https://images.ulta.com/is/image/Ulta/2561696sw?$50px$,250 Bisque W,#C79976,Monk 5
3330,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,255 Clair 20 N,https://images.ulta.com/is/image/Ulta/2561702sw?$50px$,255 Clair 20 N,#D6A784,Monk 5
3331,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,260 Bisque N,https://images.ulta.com/is/image/Ulta/2561697sw?$50px$,260 Bisque N,#DA9C74,Monk 5
3332,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,310 Clair 30 C,https://images.ulta.com/is/image/Ulta/2561700sw?$50px$,310 Clair 30 C,#D2A17A,Monk 5
3333,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,320 Clair 25 W,https://images.ulta.com/is/image/Ulta/2561699sw?$50px$,320 Clair 25 W,#D8A47C,Monk 5
3334,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,330 Bisque N,https://images.ulta.com/is/image/Ulta/2561698sw?$50px$,330 Bisque N,#D69D71,Monk 5
3335,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,340 Clair 35 N,https://images.ulta.com/is/image/Ulta/2561701sw?$50px$,340 Clair 35 N,#D1A479,Monk 5
3336,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,350 Dore 10 N,https://images.ulta.com/is/image/Ulta/2561707sw?$50px$,350 Dore 10 N,#CF9573,Monk 5
3337,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,360 Dore 20 W,https://images.ulta.com/is/image/Ulta/2561703sw?$50px$,360 Dore 20 W,#C78E6A,Monk 6
3338,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,410 Bisque W,https://images.ulta.com/is/image/Ulta/2561708sw?$50px$,410 Bisque W,#DB9B68,Monk 5
3339,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,420 Bisque N,https://images.ulta.com/is/image/Ulta/2561709sw?$50px$,420 Bisque N,#D18A58,Monk 6
3340,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,430 Dore 30 W,https://images.ulta.com/is/image/Ulta/2561705sw?$50px$,430 Dore 30 W,#CB8C63,Monk 6
3341,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,460 Suede C,https://images.ulta.com/is/image/Ulta/2561706sw?$50px$,460 Suede C,#AB5F36,Monk 7
3342,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,https://www.ulta.com/renergie-lift-makeup-lightweight-liquid-foundation-spf-27?productId=xlsImpprod3650154,500 Suede W,https://images.ulta.com/is/image/Ulta/2561674sw?$50px$,500 Suede W,#AC6C44,Monk 6
